Participant.ID,Timestamp,Center,Left,Right,Answer,Response.Time..s.,Alg.Label,origTime,origAlg.Label
1127,2001-01-01 00:00:00.000270,i0288,i0156,i0140,i0156,6655,Test,36:43.0,Test
1127,2001-01-01 00:00:00.000271,i0378,i0348,i0154,i0348,2602,Test,36:43.0,Test
1127,2001-01-01 00:00:00.000272,i0522,i0308,i0202,i0308,5107,Train,36:43.0,Uncertainty
1127,2001-01-01 00:00:00.000273,i0090,i0076,i0506,i0076,5972,Train,36:43.0,Uncertainty
1127,2001-01-01 00:00:00.000274,i0184,i0154,i0496,i0154,2431,Test,36:43.0,Test
1127,2001-01-01 00:00:00.000275,i0186,i0224,i0592,i0224,5776,Train,36:43.0,Random
1127,2001-01-01 00:00:00.000276,i0130,i0244,i0600,i0244,2453,Train,36:43.0,Random
1127,2001-01-01 00:00:00.000277,i0276,i0530,i0014,i0530,3026,Train,36:43.0,Random
1127,2001-01-01 00:00:00.000278,i0484,i0242,i0162,i0242,8406,Test,36:43.0,Test
1127,2001-01-01 00:00:00.000279,i0226,i0472,i0018,i0472,2887,Train,36:43.0,Uncertainty
1127,2001-01-01 00:00:00.000280,i0102,i0040,i0206,i0040,5541,Test,36:43.0,Test
1127,2001-01-01 00:00:00.000281,i0368,i0188,i0204,i0188,11225,Train,36:43.0,Uncertainty
1127,2001-01-01 00:00:00.000282,i0074,i0118,i0312,i0118,2808,Test,36:43.0,Test
1127,2001-01-01 00:00:00.000283,i0240,i0198,i0336,i0198,4410,Test,36:43.0,Test
1127,2001-01-01 00:00:00.000284,i0586,i0498,i0432,i0498,11226,Train,36:43.0,Random
1127,2001-01-01 00:00:00.000285,i0384,i0258,i0522,i0258,5124,Train,36:43.0,Random
1127,2001-01-01 00:00:00.000286,i0440,i0520,i0028,i0520,3070,Train,36:43.0,Random
1127,2001-01-01 00:00:00.000287,i0024,i0274,i0268,i0274,2862,Test,36:43.0,Test
1127,2001-01-01 00:00:00.000288,i0016,i0042,i0564,i0042,2393,Train,36:43.0,Uncertainty
1127,2001-01-01 00:00:00.000289,i0362,i0308,i0148,i0308,2710,Test,36:43.0,Test
1127,2001-01-01 00:00:00.000290,i0422,i0440,i0150,i0440,2377,Test,36:43.0,Test
1127,2001-01-01 00:00:00.000291,i0404,i0394,i0350,i0394,3112,Test,36:43.0,Test
1127,2001-01-01 00:00:00.000292,i0104,i0122,i0480,i0122,2147,Test,36:43.0,Test
1127,2001-01-01 00:00:00.000293,i0390,i0310,i0034,i0310,3117,Train,36:43.0,Random
1127,2001-01-01 00:00:00.000294,i0398,i0148,i0196,i0148,3183,Train,36:43.0,Random
1127,2001-01-01 00:00:00.000295,i0538,i0336,i0100,i0336,3211,Train,36:43.0,Uncertainty
1127,2001-01-01 00:00:00.000296,i0192,i0336,i0040,i0336,3360,Train,36:43.0,Random
1127,2001-01-01 00:00:00.000297,i0372,i0426,i0126,i0426,2251,Test,36:43.0,Test
1127,2001-01-01 00:00:00.000298,i0300,i0044,i0264,i0044,2422,Train,36:43.0,Random
1127,2001-01-01 00:00:00.000299,i0098,i0090,i0238,i0090,3162,Test,36:43.0,Test
1127,2001-01-01 00:00:00.000300,i0126,i0224,i0396,i0224,2742,Test,36:43.0,Test
1127,2001-01-01 00:00:00.000301,i0086,i0198,i0182,i0198,14135,Train,36:43.0,Random
1127,2001-01-01 00:00:00.000302,i0554,i0154,i0066,i0154,3042,Train,36:43.0,Uncertainty
1127,2001-01-01 00:00:00.000303,i0304,i0426,i0512,i0426,2642,Train,36:43.0,Random
1127,2001-01-01 00:00:00.000304,i0330,i0280,i0168,i0280,2552,Train,36:43.0,Random
1127,2001-01-01 00:00:00.000305,i0334,i0586,i0024,i0586,5780,Train,36:43.0,Random
1127,2001-01-01 00:00:00.000306,i0270,i0326,i0084,i0326,2975,Train,36:43.0,Uncertainty
1127,2001-01-01 00:00:00.000307,i0186,i0286,i0570,i0286,3767,Test,36:43.0,Test
1127,2001-01-01 00:00:00.000308,i0490,i0504,i0422,i0504,3086,Train,36:43.0,Uncertainty
1127,2001-01-01 00:00:00.000309,i0386,i0352,i0018,i0352,2214,Test,36:43.0,Test
1127,2001-01-01 00:00:00.000310,i0458,i0466,i0298,i0466,2242,Train,36:43.0,Random
1127,2001-01-01 00:00:00.000311,i0024,i0242,i0342,i0242,7197,Train,36:43.0,Random
1127,2001-01-01 00:00:00.000312,i0560,i0170,i0422,i0170,2921,Train,36:43.0,Uncertainty
1127,2001-01-01 00:00:00.000313,i0442,i0458,i0380,i0458,3228,Test,36:43.0,Test
1127,2001-01-01 00:00:00.000314,i0104,i0544,i0560,i0544,2822,Train,36:43.0,Random
1127,2001-01-01 00:00:00.000315,i0368,i0458,i0506,i0458,6896,Train,36:43.0,Uncertainty
1127,2001-01-01 00:00:00.000316,i0538,i0594,i0156,i0594,1957,Test,36:43.0,Test
1127,2001-01-01 00:00:00.000317,i0288,i0272,i0306,i0272,7080,Train,36:43.0,Random
1127,2001-01-01 00:00:00.000318,i0442,i0544,i0522,i0544,6357,Train,36:43.0,Uncertainty
1127,2001-01-01 00:00:00.000319,i0308,i0162,i0202,i0162,8979,Train,36:43.0,Random
1127,2001-01-01 00:00:00.000320,i0498,i0126,i0078,i0126,4358,Train,36:43.0,Random
1127,2001-01-01 00:00:00.000321,i0542,i0268,i0042,i0268,2791,Train,36:43.0,Random
1127,2001-01-01 00:00:00.000322,i0582,i0596,i0038,i0596,2690,Train,36:43.0,Random
1127,2001-01-01 00:00:00.000323,i0200,i0364,i0588,i0364,4179,Train,36:43.0,Random
1127,2001-01-01 00:00:00.000324,i0212,i0172,i0594,i0172,2813,Train,36:43.0,Uncertainty
1127,2001-01-01 00:00:00.000325,i0406,i0546,i0596,i0546,5818,Test,36:43.0,Test
1127,2001-01-01 00:00:00.000326,i0164,i0358,i0574,i0358,5223,Train,36:43.0,Uncertainty
1127,2001-01-01 00:00:00.000327,i0446,i0214,i0022,i0214,8432,Train,36:43.0,Random
1127,2001-01-01 00:00:00.000328,i0050,i0180,i0584,i0180,2441,Test,36:43.0,Test
1127,2001-01-01 00:00:00.000329,i0556,i0400,i0144,i0400,8023,Test,36:43.0,Test
1129,2001-01-01 00:00:00.000330,i0324,i0522,i0008,i0522,1983,Test,37:16.0,Test
1129,2001-01-01 00:00:00.000331,i0364,i0328,i0422,i0328,5830,Train,37:16.0,Uncertainty
1129,2001-01-01 00:00:00.000332,i0338,i0572,i0178,i0572,9440,Train,37:16.0,Random
1129,2001-01-01 00:00:00.000333,i0322,i0224,i0444,i0224,2951,Test,37:16.0,Test
1129,2001-01-01 00:00:00.000334,i0284,i0190,i0028,i0190,2063,Train,37:16.0,Random
1129,2001-01-01 00:00:00.000335,i0404,i0192,i0178,i0192,5972,Train,37:16.0,Random
1129,2001-01-01 00:00:00.000336,i0114,i0384,i0394,i0384,7349,Train,37:16.0,Random
1129,2001-01-01 00:00:00.000337,i0082,i0222,i0354,i0222,2387,Test,37:16.0,Test
1129,2001-01-01 00:00:00.000338,i0498,i0568,i0056,i0568,3363,Train,37:16.0,Random
1129,2001-01-01 00:00:00.000339,i0060,i0144,i0306,i0144,2705,Test,37:16.0,Test
1129,2001-01-01 00:00:00.000340,i0270,i0280,i0294,i0280,1957,Train,37:16.0,Random
1129,2001-01-01 00:00:00.000341,i0282,i0170,i0004,i0170,3155,Train,37:16.0,Random
1129,2001-01-01 00:00:00.000342,i0010,i0362,i0410,i0362,1428,Train,37:16.0,Random
1129,2001-01-01 00:00:00.000343,i0190,i0292,i0106,i0292,7234,Test,37:16.0,Test
1129,2001-01-01 00:00:00.000344,i0142,i0114,i0314,i0114,3045,Train,37:16.0,Uncertainty
1129,2001-01-01 00:00:00.000345,i0228,i0182,i0484,i0182,1617,Train,37:16.0,Uncertainty
1129,2001-01-01 00:00:00.000346,i0476,i0600,i0074,i0600,2033,Train,37:16.0,Uncertainty
1129,2001-01-01 00:00:00.000347,i0484,i0460,i0152,i0460,1392,Train,37:16.0,Random
1129,2001-01-01 00:00:00.000348,i0026,i0098,i0192,i0098,3764,Train,37:16.0,Random
1129,2001-01-01 00:00:00.000349,i0432,i0104,i0022,i0104,5230,Test,37:16.0,Test
1129,2001-01-01 00:00:00.000350,i0494,i0104,i0182,i0104,6693,Train,37:16.0,Uncertainty
1129,2001-01-01 00:00:00.000351,i0280,i0298,i0490,i0298,2234,Train,37:16.0,Uncertainty
1129,2001-01-01 00:00:00.000352,i0262,i0352,i0472,i0352,2550,Train,37:16.0,Uncertainty
1129,2001-01-01 00:00:00.000353,i0510,i0544,i0570,i0544,15745,Train,37:16.0,Random
1129,2001-01-01 00:00:00.000354,i0394,i0378,i0290,i0378,4432,Train,37:16.0,Uncertainty
1129,2001-01-01 00:00:00.000355,i0090,i0142,i0064,i0142,2977,Train,37:16.0,Uncertainty
1129,2001-01-01 00:00:00.000356,i0128,i0012,i0306,i0012,6706,Test,37:16.0,Test
1129,2001-01-01 00:00:00.000357,i0452,i0416,i0578,i0416,3987,Train,37:16.0,Uncertainty
1129,2001-01-01 00:00:00.000358,i0084,i0156,i0374,i0156,2974,Test,37:16.0,Test
1129,2001-01-01 00:00:00.000359,i0280,i0132,i0442,i0132,2505,Train,37:16.0,Uncertainty
1129,2001-01-01 00:00:00.000360,i0308,i0352,i0388,i0352,3375,Train,37:16.0,Random
1129,2001-01-01 00:00:00.000361,i0160,i0466,i0460,i0466,4216,Train,37:16.0,Random
1129,2001-01-01 00:00:00.000362,i0566,i0508,i0392,i0508,1471,Train,37:16.0,Uncertainty
1129,2001-01-01 00:00:00.000363,i0196,i0262,i0004,i0262,2320,Train,37:16.0,Random
1129,2001-01-01 00:00:00.000364,i0582,i0500,i0386,i0500,3211,Train,37:16.0,Random
1129,2001-01-01 00:00:00.000365,i0596,i0164,i0052,i0164,4741,Test,37:16.0,Test
1129,2001-01-01 00:00:00.000366,i0430,i0362,i0352,i0362,2144,Test,37:16.0,Test
1129,2001-01-01 00:00:00.000367,i0100,i0072,i0508,i0072,3016,Train,37:16.0,Random
1129,2001-01-01 00:00:00.000368,i0460,i0410,i0130,i0410,2215,Test,37:16.0,Test
1129,2001-01-01 00:00:00.000369,i0326,i0328,i0116,i0328,2392,Test,37:16.0,Test
1129,2001-01-01 00:00:00.000370,i0046,i0222,i0474,i0222,3035,Test,37:16.0,Test
1129,2001-01-01 00:00:00.000371,i0528,i0184,i0018,i0184,4033,Train,37:16.0,Random
1129,2001-01-01 00:00:00.000372,i0212,i0046,i0496,i0046,3576,Test,37:16.0,Test
1129,2001-01-01 00:00:00.000373,i0458,i0250,i0088,i0250,3381,Train,37:16.0,Random
1129,2001-01-01 00:00:00.000374,i0478,i0580,i0180,i0580,2224,Train,37:16.0,Random
1129,2001-01-01 00:00:00.000375,i0450,i0062,i0006,i0062,4343,Train,37:16.0,Random
1129,2001-01-01 00:00:00.000376,i0010,i0062,i0070,i0062,5370,Train,37:16.0,Uncertainty
1129,2001-01-01 00:00:00.000377,i0104,i0388,i0430,i0388,64,Train,37:16.0,Random
1129,2001-01-01 00:00:00.000378,i0312,i0316,i0384,i0316,1490,Test,37:16.0,Test
1129,2001-01-01 00:00:00.000379,i0578,i0588,i0060,i0588,2816,Train,37:16.0,Random
1129,2001-01-01 00:00:00.000380,i0174,i0102,i0314,i0102,2110,Test,37:16.0,Test
1129,2001-01-01 00:00:00.000381,i0024,i0126,i0442,i0126,2226,Test,37:16.0,Test
1129,2001-01-01 00:00:00.000382,i0100,i0262,i0370,i0262,2217,Train,37:16.0,Uncertainty
1129,2001-01-01 00:00:00.000383,i0114,i0176,i0452,i0176,1433,Train,37:16.0,Random
1129,2001-01-01 00:00:00.000384,i0476,i0518,i0036,i0518,2057,Train,37:16.0,Uncertainty
1129,2001-01-01 00:00:00.000385,i0064,i0266,i0402,i0266,3227,Train,37:16.0,Uncertainty
1129,2001-01-01 00:00:00.000386,i0488,i0348,i0234,i0348,4004,Train,37:16.0,Random
1129,2001-01-01 00:00:00.000387,i0486,i0460,i0526,i0460,4008,Train,37:16.0,Uncertainty
1129,2001-01-01 00:00:00.000388,i0366,i0198,i0012,i0198,3269,Train,37:16.0,Random
1129,2001-01-01 00:00:00.000389,i0566,i0452,i0190,i0452,2235,Test,37:16.0,Test
1129,2001-01-01 00:00:00.000390,i0410,i0298,i0256,i0298,4843,Train,37:16.0,Uncertainty
1129,2001-01-01 00:00:00.000391,i0544,i0424,i0256,i0424,2398,Train,37:16.0,Uncertainty
1129,2001-01-01 00:00:00.000392,i0466,i0434,i0192,i0434,1678,Train,37:16.0,Random
1129,2001-01-01 00:00:00.000393,i0260,i0264,i0370,i0264,1454,Train,37:16.0,Random
1129,2001-01-01 00:00:00.000394,i0426,i0316,i0290,i0316,3797,Test,37:16.0,Test
1129,2001-01-01 00:00:00.000395,i0600,i0264,i0094,i0264,3930,Train,37:16.0,Random
1129,2001-01-01 00:00:00.000396,i0294,i0106,i0020,i0106,3827,Test,37:16.0,Test
1129,2001-01-01 00:00:00.000397,i0440,i0402,i0600,i0402,3257,Train,37:16.0,Uncertainty
1129,2001-01-01 00:00:00.000398,i0326,i0382,i0008,i0382,2530,Train,37:16.0,Uncertainty
1129,2001-01-01 00:00:00.000399,i0134,i0042,i0462,i0042,2888,Train,37:16.0,Uncertainty
1129,2001-01-01 00:00:00.000400,i0216,i0314,i0590,i0314,3743,Test,37:16.0,Test
1129,2001-01-01 00:00:00.000401,i0398,i0400,i0078,i0400,3110,Test,37:16.0,Test
1129,2001-01-01 00:00:00.000402,i0318,i0476,i0028,i0476,2798,Train,37:16.0,Random
1129,2001-01-01 00:00:00.000403,i0162,i0142,i0272,i0142,2790,Test,37:16.0,Test
1129,2001-01-01 00:00:00.000404,i0486,i0146,i0014,i0146,6504,Train,37:16.0,Random
1129,2001-01-01 00:00:00.000405,i0138,i0230,i0298,i0230,2202,Train,37:16.0,Random
1129,2001-01-01 00:00:00.000406,i0348,i0434,i0180,i0434,3108,Test,37:16.0,Test
1129,2001-01-01 00:00:00.000407,i0440,i0538,i0086,i0538,2734,Train,37:16.0,Uncertainty
1129,2001-01-01 00:00:00.000408,i0470,i0544,i0300,i0544,1801,Train,37:16.0,Random
1129,2001-01-01 00:00:00.000409,i0416,i0528,i0550,i0528,7384,Train,37:16.0,Uncertainty
1132,2001-01-01 00:00:00.000410,i0520,i0478,i0250,i0478,2921,Train,37:34.0,Uncertainty
1132,2001-01-01 00:00:00.000411,i0566,i0390,i0064,i0390,2381,Train,37:34.0,Random
1132,2001-01-01 00:00:00.000412,i0170,i0328,i0418,i0328,10670,Test,37:34.0,Test
1132,2001-01-01 00:00:00.000413,i0070,i0116,i0506,i0116,9408,Train,37:34.0,Uncertainty
1132,2001-01-01 00:00:00.000414,i0222,i0170,i0056,i0170,3636,Train,37:34.0,Uncertainty
1132,2001-01-01 00:00:00.000415,i0154,i0060,i0348,i0060,2423,Test,37:34.0,Test
1132,2001-01-01 00:00:00.000416,i0084,i0072,i0464,i0072,2114,Train,37:34.0,Random
1132,2001-01-01 00:00:00.000417,i0456,i0474,i0382,i0474,3695,Test,37:34.0,Test
1132,2001-01-01 00:00:00.000418,i0502,i0366,i0270,i0366,3297,Train,37:34.0,Uncertainty
1132,2001-01-01 00:00:00.000419,i0458,i0454,i0288,i0454,2241,Test,37:34.0,Test
1132,2001-01-01 00:00:00.000420,i0074,i0580,i0600,i0580,4996,Train,37:34.0,Uncertainty
1132,2001-01-01 00:00:00.000421,i0228,i0156,i0286,i0156,3051,Train,37:34.0,Random
1132,2001-01-01 00:00:00.000422,i0012,i0102,i0344,i0102,1976,Train,37:34.0,Random
1132,2001-01-01 00:00:00.000423,i0254,i0146,i0066,i0146,8041,Train,37:34.0,Uncertainty
1132,2001-01-01 00:00:00.000424,i0290,i0078,i0572,i0078,2336,Train,37:34.0,Uncertainty
1132,2001-01-01 00:00:00.000425,i0134,i0072,i0272,i0072,2374,Test,37:34.0,Test
1132,2001-01-01 00:00:00.000426,i0308,i0524,i0108,i0524,17403,Test,37:34.0,Test
1132,2001-01-01 00:00:00.000427,i0392,i0350,i0268,i0350,7702,Test,37:34.0,Test
1132,2001-01-01 00:00:00.000428,i0240,i0124,i0398,i0124,86248,Train,37:34.0,Uncertainty
1132,2001-01-01 00:00:00.000429,i0058,i0082,i0202,i0082,2641,Train,37:34.0,Uncertainty
1132,2001-01-01 00:00:00.000430,i0568,i0546,i0310,i0546,4163,Test,37:34.0,Test
1132,2001-01-01 00:00:00.000431,i0352,i0340,i0066,i0340,2774,Train,37:34.0,Uncertainty
1132,2001-01-01 00:00:00.000432,i0578,i0410,i0106,i0410,4309,Train,37:34.0,Uncertainty
1132,2001-01-01 00:00:00.000433,i0402,i0500,i0244,i0500,1584,Test,37:34.0,Test
1132,2001-01-01 00:00:00.000434,i0462,i0262,i0046,i0262,2642,Train,37:34.0,Random
1132,2001-01-01 00:00:00.000435,i0226,i0078,i0482,i0078,1542,Test,37:34.0,Test
1132,2001-01-01 00:00:00.000436,i0418,i0334,i0522,i0334,5247,Test,37:34.0,Test
1132,2001-01-01 00:00:00.000437,i0554,i0542,i0224,i0542,1982,Test,37:34.0,Test
1132,2001-01-01 00:00:00.000438,i0484,i0322,i0012,i0322,2636,Train,37:34.0,Random
1132,2001-01-01 00:00:00.000439,i0270,i0210,i0516,i0210,6532,Train,37:34.0,Random
1132,2001-01-01 00:00:00.000440,i0426,i0244,i0016,i0244,2654,Train,37:34.0,Random
1132,2001-01-01 00:00:00.000441,i0444,i0486,i0274,i0486,2244,Test,37:34.0,Test
1132,2001-01-01 00:00:00.000442,i0362,i0322,i0066,i0322,2373,Test,37:34.0,Test
1132,2001-01-01 00:00:00.000443,i0198,i0014,i0442,i0014,2940,Train,37:34.0,Random
1132,2001-01-01 00:00:00.000444,i0132,i0066,i0484,i0066,1824,Train,37:34.0,Uncertainty
1132,2001-01-01 00:00:00.000445,i0140,i0418,i0444,i0418,4465,Test,37:34.0,Test
1132,2001-01-01 00:00:00.000446,i0236,i0084,i0334,i0084,1995,Test,37:34.0,Test
1132,2001-01-01 00:00:00.000447,i0526,i0258,i0026,i0258,4409,Test,37:34.0,Test
1132,2001-01-01 00:00:00.000448,i0594,i0140,i0192,i0140,4076,Train,37:34.0,Uncertainty
1132,2001-01-01 00:00:00.000449,i0422,i0478,i0194,i0478,4902,Test,37:34.0,Test
1132,2001-01-01 00:00:00.000450,i0540,i0528,i0418,i0528,3396,Test,37:34.0,Test
1132,2001-01-01 00:00:00.000451,i0402,i0424,i0522,i0424,2399,Train,37:34.0,Uncertainty
1132,2001-01-01 00:00:00.000452,i0388,i0146,i0180,i0146,7788,Train,37:34.0,Uncertainty
1132,2001-01-01 00:00:00.000453,i0552,i0506,i0248,i0506,3889,Train,37:34.0,Uncertainty
1132,2001-01-01 00:00:00.000454,i0304,i0280,i0318,i0280,3114,Train,37:34.0,Random
1132,2001-01-01 00:00:00.000455,i0542,i0128,i0150,i0128,4579,Train,37:34.0,Uncertainty
1132,2001-01-01 00:00:00.000456,i0114,i0166,i0528,i0166,2596,Train,37:34.0,Random
1132,2001-01-01 00:00:00.000457,i0212,i0282,i0030,i0282,9611,Test,37:34.0,Test
1132,2001-01-01 00:00:00.000458,i0472,i0482,i0106,i0482,1984,Train,37:34.0,Random
1132,2001-01-01 00:00:00.000459,i0482,i0536,i0558,i0536,5782,Train,37:34.0,Random
1132,2001-01-01 00:00:00.000460,i0428,i0500,i0596,i0500,7135,Train,37:34.0,Uncertainty
1132,2001-01-01 00:00:00.000461,i0068,i0158,i0468,i0158,2072,Test,37:34.0,Test
1132,2001-01-01 00:00:00.000462,i0290,i0442,i0540,i0442,6153,Train,37:34.0,Uncertainty
1132,2001-01-01 00:00:00.000463,i0588,i0584,i0018,i0584,2457,Train,37:34.0,Uncertainty
1132,2001-01-01 00:00:00.000464,i0462,i0446,i0552,i0446,11200,Test,37:34.0,Test
1132,2001-01-01 00:00:00.000465,i0344,i0400,i0448,i0400,3504,Train,37:34.0,Random
1132,2001-01-01 00:00:00.000466,i0050,i0278,i0578,i0278,1831,Train,37:34.0,Random
1132,2001-01-01 00:00:00.000467,i0014,i0202,i0354,i0202,5982,Train,37:34.0,Uncertainty
1132,2001-01-01 00:00:00.000468,i0108,i0348,i0586,i0348,2581,Train,37:34.0,Random
1132,2001-01-01 00:00:00.000469,i0306,i0356,i0182,i0356,2532,Train,37:34.0,Random
1132,2001-01-01 00:00:00.000470,i0054,i0116,i0006,i0116,3041,Train,37:34.0,Uncertainty
1132,2001-01-01 00:00:00.000471,i0226,i0438,i0574,i0438,5611,Train,37:34.0,Uncertainty
1132,2001-01-01 00:00:00.000472,i0102,i0264,i0418,i0264,2312,Test,37:34.0,Test
1132,2001-01-01 00:00:00.000473,i0116,i0094,i0088,i0094,3581,Train,37:34.0,Uncertainty
1132,2001-01-01 00:00:00.000474,i0484,i0480,i0072,i0480,2360,Test,37:34.0,Test
1132,2001-01-01 00:00:00.000475,i0518,i0462,i0014,i0462,2247,Train,37:34.0,Uncertainty
1132,2001-01-01 00:00:00.000476,i0208,i0126,i0454,i0126,2109,Test,37:34.0,Test
1132,2001-01-01 00:00:00.000477,i0144,i0204,i0362,i0204,2175,Train,37:34.0,Uncertainty
1132,2001-01-01 00:00:00.000478,i0516,i0224,i0244,i0224,3939,Train,37:34.0,Random
1132,2001-01-01 00:00:00.000479,i0084,i0306,i0592,i0306,3875,Train,37:34.0,Uncertainty
1132,2001-01-01 00:00:00.000480,i0252,i0038,i0556,i0038,2348,Train,37:34.0,Uncertainty
1132,2001-01-01 00:00:00.000481,i0384,i0382,i0480,i0382,4602,Test,37:34.0,Test
1132,2001-01-01 00:00:00.000482,i0024,i0008,i0378,i0008,2772,Test,37:34.0,Test
1132,2001-01-01 00:00:00.000483,i0366,i0080,i0466,i0080,3382,Train,37:34.0,Random
1132,2001-01-01 00:00:00.000484,i0294,i0422,i0040,i0422,3681,Train,37:34.0,Uncertainty
1132,2001-01-01 00:00:00.000485,i0530,i0254,i0002,i0254,2847,Test,37:34.0,Test
1132,2001-01-01 00:00:00.000486,i0050,i0080,i0248,i0080,2280,Train,37:34.0,Random
1132,2001-01-01 00:00:00.000487,i0126,i0008,i0548,i0008,8177,Train,37:34.0,Uncertainty
1132,2001-01-01 00:00:00.000488,i0240,i0184,i0386,i0184,2592,Train,37:34.0,Random
1132,2001-01-01 00:00:00.000489,i0230,i0306,i0528,i0306,2386,Train,37:34.0,Random
1134,2001-01-01 00:00:00.000490,i0252,i0358,i0348,i0358,4874,Train,37:57.0,Uncertainty
1134,2001-01-01 00:00:00.000491,i0314,i0578,i0444,i0578,4414,Test,37:57.0,Test
1134,2001-01-01 00:00:00.000492,i0002,i0008,i0440,i0008,2718,Train,37:57.0,Uncertainty
1134,2001-01-01 00:00:00.000493,i0364,i0222,i0248,i0222,3523,Train,37:57.0,Uncertainty
1134,2001-01-01 00:00:00.000494,i0526,i0440,i0286,i0440,2927,Train,37:57.0,Random
1134,2001-01-01 00:00:00.000495,i0112,i0014,i0512,i0014,2323,Test,37:57.0,Test
1134,2001-01-01 00:00:00.000496,i0470,i0302,i0208,i0302,3279,Test,37:57.0,Test
1134,2001-01-01 00:00:00.000497,i0374,i0516,i0050,i0516,3078,Train,37:57.0,Random
1134,2001-01-01 00:00:00.000498,i0500,i0572,i0230,i0572,3029,Train,37:57.0,Random
1134,2001-01-01 00:00:00.000499,i0528,i0490,i0014,i0490,1825,Train,37:57.0,Uncertainty
1134,2001-01-01 00:00:00.000500,i0476,i0248,i0104,i0248,4296,Train,37:57.0,Uncertainty
1134,2001-01-01 00:00:00.000501,i0140,i0014,i0450,i0014,2582,Test,37:57.0,Test
1134,2001-01-01 00:00:00.000502,i0176,i0372,i0516,i0372,3378,Test,37:57.0,Test
1134,2001-01-01 00:00:00.000503,i0444,i0204,i0030,i0204,2646,Test,37:57.0,Test
1134,2001-01-01 00:00:00.000504,i0504,i0452,i0334,i0452,4019,Test,37:57.0,Test
1134,2001-01-01 00:00:00.000505,i0266,i0234,i0006,i0234,2695,Train,37:57.0,Uncertainty
1134,2001-01-01 00:00:00.000506,i0180,i0206,i0046,i0206,3871,Test,37:57.0,Test
1134,2001-01-01 00:00:00.000507,i0200,i0214,i0486,i0214,3780,Train,37:57.0,Random
1134,2001-01-01 00:00:00.000508,i0184,i0262,i0524,i0262,3081,Test,37:57.0,Test
1134,2001-01-01 00:00:00.000509,i0524,i0406,i0018,i0406,3043,Train,37:57.0,Uncertainty
1134,2001-01-01 00:00:00.000510,i0428,i0460,i0532,i0460,6440,Train,37:57.0,Random
1134,2001-01-01 00:00:00.000511,i0252,i0116,i0348,i0116,1713,Train,37:57.0,Random
1134,2001-01-01 00:00:00.000512,i0040,i0204,i0436,i0204,4411,Test,37:57.0,Test
1134,2001-01-01 00:00:00.000513,i0036,i0344,i0564,i0344,3321,Test,37:57.0,Test
1134,2001-01-01 00:00:00.000514,i0010,i0192,i0314,i0192,3560,Test,37:57.0,Test
1134,2001-01-01 00:00:00.000515,i0548,i0330,i0360,i0330,4150,Train,37:57.0,Random
1134,2001-01-01 00:00:00.000516,i0154,i0286,i0400,i0286,3274,Test,37:57.0,Test
1134,2001-01-01 00:00:00.000517,i0490,i0418,i0102,i0418,3569,Train,37:57.0,Uncertainty
1134,2001-01-01 00:00:00.000518,i0364,i0268,i0596,i0268,3900,Test,37:57.0,Test
1134,2001-01-01 00:00:00.000519,i0106,i0244,i0006,i0244,3668,Train,37:57.0,Random
1134,2001-01-01 00:00:00.000520,i0208,i0496,i0060,i0496,3841,Train,37:57.0,Uncertainty
1134,2001-01-01 00:00:00.000521,i0592,i0360,i0136,i0360,2348,Train,37:57.0,Random
1134,2001-01-01 00:00:00.000522,i0596,i0512,i0316,i0512,5124,Test,37:57.0,Test
1134,2001-01-01 00:00:00.000523,i0444,i0180,i0130,i0180,7435,Test,37:57.0,Test
1134,2001-01-01 00:00:00.000524,i0512,i0388,i0136,i0388,3465,Train,37:57.0,Uncertainty
1134,2001-01-01 00:00:00.000525,i0266,i0056,i0116,i0056,5095,Train,37:57.0,Uncertainty
1134,2001-01-01 00:00:00.000526,i0578,i0348,i0030,i0348,2204,Train,37:57.0,Random
1134,2001-01-01 00:00:00.000527,i0404,i0170,i0018,i0170,3516,Train,37:57.0,Uncertainty
1134,2001-01-01 00:00:00.000528,i0024,i0048,i0518,i0048,2856,Test,37:57.0,Test
1134,2001-01-01 00:00:00.000529,i0114,i0256,i0474,i0256,3374,Train,37:57.0,Uncertainty
1134,2001-01-01 00:00:00.000530,i0596,i0330,i0118,i0330,2775,Test,37:57.0,Test
1134,2001-01-01 00:00:00.000531,i0276,i0338,i0426,i0338,3801,Train,37:57.0,Uncertainty
1134,2001-01-01 00:00:00.000532,i0030,i0378,i0596,i0378,2164,Train,37:57.0,Random
1134,2001-01-01 00:00:00.000533,i0244,i0164,i0112,i0164,3669,Train,37:57.0,Random
1134,2001-01-01 00:00:00.000534,i0122,i0038,i0342,i0038,2939,Test,37:57.0,Test
1134,2001-01-01 00:00:00.000535,i0028,i0274,i0560,i0274,4565,Test,37:57.0,Test
1134,2001-01-01 00:00:00.000536,i0186,i0136,i0524,i0136,3431,Train,37:57.0,Random
